#ell D_ell[µK²] error
6.030000000000000000e+02 1.071350705417205735e-04 1.072252517743278852e-05
6.040000000000000000e+02 1.106743202903858793e-04 1.119918288842787111e-05
6.050000000000000000e+02 1.100939310599465795e-04 1.115320920643571877e-05
6.060000000000000000e+02 1.060058011063969572e-04 1.087330444887475187e-05
6.070000000000000000e+02 1.107301431808345850e-04 1.118039523787248132e-05
6.080000000000000000e+02 9.431091545322111910e-05 9.455781733042827546e-06
6.090000000000000000e+02 1.087895165971205277e-04 1.106965751822750916e-05
6.100000000000000000e+02 1.076761647465038641e-04 1.088006339561303640e-05
6.110000000000000000e+02 1.039689466444172647e-04 1.068150057867765718e-05
6.120000000000000000e+02 9.644429070434914293e-05 9.628401707955685625e-06
6.130000000000000000e+02 1.065051529273611610e-04 1.069488747380786325e-05
6.140000000000000000e+02 9.570156562609084339e-05 9.459843506348926431e-06
6.150000000000000000e+02 9.211844062423576193e-05 9.380732606241648906e-06
6.160000000000000000e+02 9.182977317082977324e-05 9.406546235829821835e-06
6.170000000000000000e+02 8.826197806689606968e-05 9.123157109128999211e-06
6.180000000000000000e+02 9.405227242658340794e-05 9.376251356683849148e-06
6.190000000000000000e+02 9.342234110948581906e-05 9.479721977852987217e-06
6.200000000000000000e+02 8.607211869503600334e-05 8.819263783735587140e-06
6.210000000000000000e+02 8.670951608256306363e-05 8.849359897322048738e-06
6.220000000000000000e+02 8.708250816103018613e-05 8.672938360028898042e-06
6.230000000000000000e+02 8.583214092600898175e-05 8.612872772120462551e-06
6.240000000000000000e+02 8.188822369893055373e-05 8.536870535429579436e-06
6.250000000000000000e+02 8.333103736466095860e-05 8.506328162900393978e-06
6.260000000000000000e+02 8.895826308514867531e-05 8.722612704106951946e-06
6.270000000000000000e+02 9.280173295148031951e-05 9.229794118367532857e-06
6.280000000000000000e+02 8.197751221645459936e-05 8.281282086083394887e-06
6.290000000000000000e+02 8.637183561493526850e-05 8.403894198854749883e-06
6.300000000000000000e+02 8.706229257527794345e-05 8.757268517387403257e-06
6.310000000000000000e+02 8.295383971978801080e-05 8.275305141907473943e-06
6.320000000000000000e+02 7.745656634608209042e-05 7.899063211595168502e-06
6.330000000000000000e+02 7.866016334264408017e-05 8.053075288326397540e-06
6.340000000000000000e+02 7.424320806383300885e-05 7.661715466888740681e-06
6.350000000000000000e+02 8.245467702642977144e-05 8.487703974868990878e-06
6.360000000000000000e+02 7.546861212298741932e-05 7.590965592433313630e-06
6.370000000000000000e+02 8.543854711417785987e-05 8.254272643724902523e-06
6.380000000000000000e+02 6.787535400930351666e-05 7.080042472094903996e-06
6.390000000000000000e+02 8.132545819592708022e-05 7.988869191953309765e-06
6.400000000000000000e+02 6.843544676771537048e-05 6.832193005074246174e-06
6.410000000000000000e+02 7.392216606890641701e-05 7.487212063086234201e-06
6.420000000000000000e+02 6.772460804029624458e-05 6.898563343127817289e-06
6.430000000000000000e+02 7.065726654543185586e-05 7.345517418063791419e-06
6.440000000000000000e+02 6.436504520196386031e-05 6.626049822053534448e-06
6.450000000000000000e+02 6.462102495621350443e-05 6.634745444481768067e-06
6.460000000000000000e+02 6.652172827734441839e-05 6.847407974265386637e-06
6.470000000000000000e+02 6.134644210038211944e-05 6.398984320962932396e-06
6.480000000000000000e+02 6.590363449104513522e-05 6.759366972300118249e-06
6.490000000000000000e+02 6.714093909468891823e-05 6.679793901405754812e-06
6.500000000000000000e+02 6.516343193253494495e-05 6.516395098701565829e-06
6.510000000000000000e+02 6.249458395126288892e-05 6.536510967919761405e-06
6.520000000000000000e+02 5.679286538179225465e-05 5.877811392491809884e-06
6.530000000000000000e+02 6.485709900915365134e-05 6.602281869417385292e-06
6.540000000000000000e+02 6.043314042321865537e-05 6.092589555259055105e-06
6.550000000000000000e+02 6.102291666335051728e-05 6.305793210821879858e-06
6.560000000000000000e+02 5.632005232815273909e-05 5.790588907999748519e-06
6.570000000000000000e+02 5.758688603248768192e-05 5.994124456990007570e-06
6.580000000000000000e+02 6.405755816632198668e-05 6.530531878724746168e-06
6.590000000000000000e+02 5.960152419736436283e-05 5.913091637530049740e-06
6.600000000000000000e+02 5.954379007180161753e-05 6.074747463056608435e-06
6.610000000000000000e+02 5.779374192561577243e-05 5.907780339326945762e-06
6.620000000000000000e+02 5.606296058813415461e-05 5.796178844949082207e-06
6.630000000000000000e+02 5.995714885562462631e-05 5.937579157859868256e-06
6.640000000000000000e+02 5.835294993317492642e-05 5.934764973641141485e-06
6.650000000000000000e+02 6.130572923379308493e-05 5.925270157747747873e-06
6.660000000000000000e+02 5.598566109645631222e-05 5.889152737900229428e-06
6.670000000000000000e+02 5.811727284328706614e-05 5.704118678045333563e-06
6.680000000000000000e+02 5.499061355978049061e-05 5.531854117087727869e-06
6.690000000000000000e+02 5.473304282165079946e-05 5.795959060377429628e-06
6.700000000000000000e+02 5.849468715760666016e-05 5.876949290778659897e-06
6.710000000000000000e+02 5.790832094196162767e-05 5.829431729265415068e-06
6.720000000000000000e+02 5.646157458357712228e-05 5.790071545918460124e-06
6.730000000000000000e+02 5.482231259900037344e-05 5.576803902426530728e-06
6.740000000000000000e+02 5.384263059328902928e-05 5.550414474689102839e-06
6.750000000000000000e+02 5.446084198556830716e-05 5.581244407352924608e-06
6.760000000000000000e+02 5.320419239263770396e-05 5.422729316255660609e-06
6.770000000000000000e+02 5.078569071340526323e-05 5.256888874018341330e-06
6.780000000000000000e+02 5.264129108757444742e-05 5.287543211328378506e-06
6.790000000000000000e+02 5.445168092684211041e-05 5.621233420356606974e-06
6.800000000000000000e+02 4.997442499421146715e-05 5.009659874353568916e-06
6.810000000000000000e+02 5.084171601698228067e-05 5.216626583223073465e-06
6.820000000000000000e+02 5.654851529136070942e-05 5.564987499754518895e-06
6.830000000000000000e+02 5.407112048183523357e-05 5.458809284165839256e-06
6.840000000000000000e+02 5.468396848379126297e-05 5.520343222600352164e-06
6.850000000000000000e+02 5.023909075058646649e-05 5.167827940663936630e-06
6.860000000000000000e+02 5.550638874537839706e-05 5.570347673113549303e-06
6.870000000000000000e+02 4.715481214456082007e-05 4.815775658543884216e-06
6.880000000000000000e+02 4.918035796300823420e-05 5.020310180889439762e-06
6.890000000000000000e+02 4.972871010338911034e-05 5.178015815173145922e-06
6.900000000000000000e+02 4.892561945536856138e-05 5.017453562855774886e-06
6.910000000000000000e+02 5.076683069950977106e-05 5.057894572881345085e-06
6.920000000000000000e+02 5.234229870300255330e-05 5.222506744968054770e-06
6.930000000000000000e+02 5.112203778205037932e-05 5.267924603089074395e-06
6.940000000000000000e+02 4.900701038167488331e-05 4.864700494764316451e-06
6.950000000000000000e+02 4.701310698442106309e-05 4.835503939771929616e-06
6.960000000000000000e+02 5.363038728365359899e-05 5.373854938937689329e-06
6.970000000000000000e+02 5.400522939998168544e-05 5.459595489871326110e-06
6.980000000000000000e+02 5.422398833623284049e-05 5.403810677810257656e-06
6.990000000000000000e+02 5.484808204823090813e-05 5.492264872616166036e-06
7.000000000000000000e+02 5.452501455246375054e-05 5.537582350648375624e-06
7.010000000000000000e+02 4.945115814497425975e-05 5.023409809335959052e-06
7.020000000000000000e+02 5.324858111319735271e-05 5.416700486118874742e-06
7.030000000000000000e+02 4.777018839955769877e-05 5.050295088411900821e-06
7.040000000000000000e+02 5.005994748368127823e-05 5.103020440543240053e-06
7.050000000000000000e+02 5.133565379166178200e-05 5.347636574275290108e-06
7.060000000000000000e+02 5.427984629544682074e-05 5.554775829638359649e-06
7.070000000000000000e+02 4.834159720599959513e-05 4.992217493292364502e-06
7.080000000000000000e+02 6.220442069879348582e-05 5.993372485018422233e-06
7.090000000000000000e+02 5.910383482100010232e-05 5.984085481693674426e-06
7.100000000000000000e+02 4.977202595780915503e-05 5.196102974322355424e-06
7.110000000000000000e+02 5.545925283595750505e-05 5.734857402802140401e-06
7.120000000000000000e+02 5.179756107601613181e-05 5.411527609812228655e-06
7.130000000000000000e+02 6.007761679371429608e-05 5.976192468536437665e-06
7.140000000000000000e+02 5.525949343044538194e-05 5.731812186475183644e-06
7.150000000000000000e+02 6.101928760513963444e-05 6.275294868930902227e-06
7.160000000000000000e+02 5.211456694143481435e-05 5.326270199781254210e-06
7.170000000000000000e+02 5.562481927845813263e-05 5.755777515332421342e-06
7.180000000000000000e+02 5.775615061581809695e-05 5.888057888942204007e-06
7.190000000000000000e+02 5.409683902671724216e-05 5.589206383100314708e-06
7.200000000000000000e+02 5.952613341202238844e-05 5.938065497319070155e-06
7.210000000000000000e+02 5.836912944768321392e-05 5.779837844633726096e-06
7.220000000000000000e+02 5.581800691030003661e-05 5.698320745313843822e-06
7.230000000000000000e+02 5.870131266180321250e-05 6.210443112610885644e-06
7.240000000000000000e+02 5.405615138759992382e-05 5.541423738795738676e-06
7.250000000000000000e+02 6.171143663176861598e-05 6.155463401475849014e-06
7.260000000000000000e+02 5.883310510308304017e-05 6.038064784694674584e-06
7.270000000000000000e+02 6.293130225795072171e-05 6.476013217336980519e-06
7.280000000000000000e+02 5.722550587484873325e-05 5.731292013138416421e-06
7.290000000000000000e+02 6.242123067362897895e-05 6.238022031720635526e-06
7.300000000000000000e+02 5.747949667870139834e-05 5.790848769848220366e-06
7.310000000000000000e+02 5.898487790344130501e-05 6.122299020441010313e-06
7.320000000000000000e+02 6.075281874268298221e-05 6.109791180508319842e-06
7.330000000000000000e+02 6.152426653017704103e-05 6.014400753064942911e-06
7.340000000000000000e+02 6.308590620719191095e-05 6.248226183659215631e-06
7.350000000000000000e+02 6.133289473460800615e-05 6.406168924849460647e-06
7.360000000000000000e+02 6.658208435581258495e-05 6.603826168733332582e-06
7.370000000000000000e+02 6.726093758422486101e-05 6.795494384455130654e-06
7.380000000000000000e+02 5.905025155372374578e-05 6.061056415770076885e-06
7.390000000000000000e+02 6.400248722721223128e-05 6.632510121076290775e-06
7.400000000000000000e+02 6.420351603473114935e-05 6.532085756155914306e-06
7.410000000000000000e+02 6.217660305118371936e-05 6.365786924396053654e-06
7.420000000000000000e+02 6.186876920514484902e-05 6.273011694820008551e-06
7.430000000000000000e+02 6.277400767361017973e-05 6.679537152549968587e-06
7.440000000000000000e+02 6.345159512215581916e-05 6.319973544974135545e-06
7.450000000000000000e+02 6.217179973376164750e-05 6.472776603136472289e-06
7.460000000000000000e+02 6.919688220478934328e-05 6.921207586183901123e-06
7.470000000000000000e+02 6.782215509745069960e-05 7.082586130232831614e-06
7.480000000000000000e+02 6.224451866968308544e-05 6.632470266019387688e-06
7.490000000000000000e+02 7.201902175835457457e-05 7.160131606623932035e-06
7.500000000000000000e+02 6.828349445130314007e-05 6.698993095028937807e-06
7.510000000000000000e+02 6.562052254908798301e-05 6.705568772576492764e-06
7.520000000000000000e+02 7.726845735391448509e-05 7.705439323617921946e-06
7.530000000000000000e+02 7.244261543524335776e-05 7.125780694426497271e-06
7.540000000000000000e+02 6.750228526570450970e-05 6.927821793467190913e-06
7.550000000000000000e+02 7.240662892300021066e-05 7.392355824302429296e-06
7.560000000000000000e+02 7.267832844876265144e-05 7.294069272843403933e-06
7.570000000000000000e+02 7.407818103435043829e-05 7.661136630418352439e-06
7.580000000000000000e+02 7.416042280868794445e-05 7.549300262837642926e-06
7.590000000000000000e+02 7.359122423153405062e-05 7.185983693190852966e-06
7.600000000000000000e+02 6.899820231714246942e-05 6.984439325439911457e-06
7.610000000000000000e+02 7.246184214114925141e-05 7.372001905062186113e-06
7.620000000000000000e+02 7.049604844346448775e-05 7.253740153112851015e-06
7.630000000000000000e+02 7.060768539260916014e-05 7.105213701543870333e-06
7.640000000000000000e+02 6.750438006839016756e-05 6.898185061616400482e-06
7.650000000000000000e+02 7.392670544073502562e-05 7.382018169984981532e-06
7.660000000000000000e+02 8.016694499851142726e-05 8.178510676566399815e-06
7.670000000000000000e+02 6.717679635158631311e-05 7.029393130577333686e-06
7.680000000000000000e+02 6.809066536356413830e-05 6.858868351031188343e-06
7.690000000000000000e+02 7.589343891139046800e-05 7.662654286197148512e-06
7.700000000000000000e+02 7.081593243331205892e-05 7.399033079378326465e-06
7.710000000000000000e+02 7.896038775196960089e-05 7.842340456356663205e-06
7.720000000000000000e+02 8.305017720704828323e-05 8.262931611018819076e-06
7.730000000000000000e+02 6.881369264219459653e-05 7.044329282736181498e-06
7.740000000000000000e+02 8.808838208370771850e-05 8.541407698787570227e-06
7.750000000000000000e+02 7.253440195837558134e-05 7.128140046648076969e-06
7.760000000000000000e+02 7.635398948228021548e-05 7.844707382151987706e-06
7.770000000000000000e+02 7.496063250179113666e-05 7.579148214947860972e-06
7.780000000000000000e+02 7.323532998271161916e-05 7.295136916983154866e-06
7.790000000000000000e+02 8.341321843138878984e-05 8.297512218014775460e-06
7.800000000000000000e+02 7.931957164052719493e-05 8.271149738202066592e-06
7.810000000000000000e+02 7.641206798878365637e-05 7.664328359066121613e-06
7.820000000000000000e+02 7.425318350411093621e-05 7.634582574432761232e-06
7.830000000000000000e+02 7.825196811515876553e-05 7.992728801531532142e-06
7.840000000000000000e+02 7.339595830763276287e-05 7.431876035713577339e-06
7.850000000000000000e+02 8.054822297416630009e-05 8.377043755771195564e-06
7.860000000000000000e+02 8.161067630938482380e-05 8.301181576664393489e-06
7.870000000000000000e+02 8.021022027380702679e-05 8.017779924544560170e-06
7.880000000000000000e+02 8.474915897376511227e-05 8.320795186545033650e-06
7.890000000000000000e+02 7.742080215259230234e-05 8.091230572237927395e-06
7.900000000000000000e+02 8.224055685780246256e-05 8.448197912265410900e-06
7.910000000000000000e+02 7.418639251407949131e-05 7.562992170143394656e-06
7.920000000000000000e+02 7.645981238016738958e-05 7.964145762672963753e-06
7.930000000000000000e+02 8.302493814756372649e-05 8.336246006679450161e-06
7.940000000000000000e+02 8.756970856475573936e-05 8.797144578710684937e-06
7.950000000000000000e+02 8.097129805684322537e-05 8.239750405029562993e-06
7.960000000000000000e+02 7.946920737485145656e-05 8.308367087068369619e-06
7.970000000000000000e+02 8.137974179556532967e-05 8.179492616660698930e-06
7.980000000000000000e+02 8.006591096027285918e-05 8.268678815870483947e-06
7.990000000000000000e+02 8.253581306708037346e-05 8.420022207632453713e-06
8.000000000000000000e+02 8.115802864429235309e-05 8.407788446321458331e-06
8.010000000000000000e+02 8.143041321977039708e-05 8.042922075115126423e-06
8.020000000000000000e+02 8.336636102184910840e-05 8.477335870791171145e-06
8.030000000000000000e+02 8.199844518112168589e-05 8.388826890532454200e-06
8.040000000000000000e+02 7.151905998192771346e-05 7.202059283691813145e-06
8.050000000000000000e+02 7.893979710285660444e-05 7.755455554317568781e-06
8.060000000000000000e+02 8.368643441546463121e-05 8.493653751125405067e-06
8.070000000000000000e+02 8.532082554518776894e-05 8.437878539221600234e-06
8.080000000000000000e+02 8.980924217950165232e-05 8.984188478848411302e-06
8.090000000000000000e+02 7.964937206929113063e-05 8.022985756090167175e-06
8.100000000000000000e+02 8.210115461965084222e-05 8.432821631994477855e-06
8.110000000000000000e+02 8.725926777102197538e-05 8.560880638175327268e-06
8.120000000000000000e+02 8.679746817091094991e-05 8.880570278865847363e-06
8.130000000000000000e+02 8.303155878064715824e-05 8.463285794873117181e-06
8.140000000000000000e+02 8.397117434126082850e-05 8.506010172147086861e-06
8.150000000000000000e+02 8.273851444128322587e-05 8.440260374814371292e-06
8.160000000000000000e+02 8.461602896255638370e-05 8.497922767084467490e-06
8.170000000000000000e+02 7.251891388710681808e-05 7.631617995180977980e-06
8.180000000000000000e+02 8.040092178927318314e-05 7.985173785444302973e-06
8.190000000000000000e+02 8.207510175189616395e-05 8.307371921886329738e-06
8.200000000000000000e+02 7.744720823160790638e-05 7.893812811714165362e-06
8.210000000000000000e+02 7.959028059846295119e-05 8.075783636460853021e-06
8.220000000000000000e+02 8.357247438239990406e-05 8.099472928185445336e-06
8.230000000000000000e+02 9.096589810883683256e-05 8.884553184073989209e-06
8.240000000000000000e+02 8.482629562196552326e-05 8.617182446084514736e-06
8.250000000000000000e+02 7.896405376461188778e-05 8.152439303239465560e-06
8.260000000000000000e+02 7.673586627807756771e-05 7.855703799108695434e-06
8.270000000000000000e+02 8.320654820380105510e-05 8.325216438594036119e-06
8.280000000000000000e+02 7.967954596152103559e-05 7.969541671498598916e-06
8.290000000000000000e+02 7.824348221107257516e-05 7.940058391654757265e-06
8.300000000000000000e+02 9.015691541635180656e-05 9.386486858524156074e-06
8.310000000000000000e+02 7.913447110328101087e-05 8.234290623156800682e-06
8.320000000000000000e+02 8.306318109305353106e-05 8.401023963337761493e-06
8.330000000000000000e+02 8.963566080497821910e-05 8.827221946170811544e-06
8.340000000000000000e+02 7.914732202052571621e-05 8.056150392602895696e-06
8.350000000000000000e+02 7.929540580068788526e-05 8.130351301495626469e-06
8.360000000000000000e+02 8.609886458538084264e-05 8.680965007120920932e-06
8.370000000000000000e+02 8.181658096800428586e-05 8.349333717307330722e-06
8.380000000000000000e+02 7.953467182347943095e-05 8.170954410741854110e-06
8.390000000000000000e+02 7.995870784057182380e-05 8.351754417883961414e-06
8.400000000000000000e+02 8.180171070487870827e-05 8.383143745472812960e-06
8.410000000000000000e+02 8.240292985347301609e-05 8.401494112774001528e-06
8.420000000000000000e+02 7.951076947170450967e-05 8.146405270238872928e-06
8.430000000000000000e+02 7.628110043168793313e-05 7.575909083413573772e-06
8.440000000000000000e+02 8.488610905149680959e-05 8.471825852736020922e-06
8.450000000000000000e+02 7.400206450847202392e-05 7.331918645126687150e-06
8.460000000000000000e+02 7.907817229944653795e-05 8.065726498749915436e-06
8.470000000000000000e+02 6.679926383815822533e-05 7.195165241723024534e-06
8.480000000000000000e+02 7.073978761260445061e-05 7.369081683534761584e-06
8.490000000000000000e+02 7.420983856195908200e-05 7.570710586014847921e-06
8.500000000000000000e+02 6.767382493446082994e-05 6.795461451107614285e-06
8.510000000000000000e+02 8.192522476043506197e-05 8.222259155634904762e-06
8.520000000000000000e+02 7.791361969214075274e-05 7.892200977350269359e-06
8.530000000000000000e+02 7.047645821230987245e-05 7.153740761981917605e-06
8.540000000000000000e+02 8.117947429191768745e-05 8.060177526458384937e-06
8.550000000000000000e+02 7.257388428114545746e-05 7.381398489297548367e-06
8.560000000000000000e+02 7.727976061105404273e-05 7.816453128163193445e-06
8.570000000000000000e+02 7.129941667645735834e-05 7.329119124437712082e-06
8.580000000000000000e+02 7.444592548604756280e-05 7.474884454644635205e-06
8.590000000000000000e+02 6.984418874452856909e-05 7.029615499252684330e-06
8.600000000000000000e+02 6.839981051465741793e-05 6.937355509851979757e-06
8.610000000000000000e+02 7.530966492466780945e-05 7.757460359069430166e-06
8.620000000000000000e+02 7.241848945387152679e-05 7.190750301735836015e-06
8.630000000000000000e+02 7.304887450362615290e-05 7.086866523606278732e-06
8.640000000000000000e+02 6.540910274432167352e-05 6.663746614908127889e-06
8.650000000000000000e+02 7.316561073410479048e-05 7.257544731865569547e-06
8.660000000000000000e+02 6.391913231672091656e-05 6.542353892206964307e-06
8.670000000000000000e+02 6.411996972959358202e-05 6.501397355266418924e-06
8.680000000000000000e+02 6.507338585201702299e-05 6.576968729658013574e-06
8.690000000000000000e+02 6.517708005390969830e-05 6.433554484395575577e-06
8.700000000000000000e+02 6.552727670349887035e-05 6.510841971685618415e-06
8.710000000000000000e+02 6.319126538628682451e-05 6.641906532768575112e-06
8.720000000000000000e+02 6.719616309899943305e-05 6.830431904331407117e-06
8.730000000000000000e+02 6.587558486774924491e-05 6.908392813150991964e-06
8.740000000000000000e+02 6.454990223242357294e-05 6.622237925673149923e-06
8.750000000000000000e+02 6.415025771742827719e-05 6.419833406488445978e-06
8.760000000000000000e+02 6.952181706246930552e-05 6.872661282471516367e-06
8.770000000000000000e+02 6.786278843307927639e-05 6.738537137323907389e-06
8.780000000000000000e+02 6.131494838910081621e-05 6.184217719487919375e-06
8.790000000000000000e+02 6.049030776893711770e-05 6.251972661281501510e-06
8.800000000000000000e+02 6.373088444238579901e-05 6.341452888685856518e-06
8.810000000000000000e+02 6.188409234393536069e-05 6.366456605057455912e-06
8.820000000000000000e+02 6.088803933695334915e-05 6.092970544888589892e-06
8.830000000000000000e+02 6.043455138942588947e-05 6.049490574819168276e-06
8.840000000000000000e+02 5.418013510617197728e-05 5.639413042227254958e-06
8.850000000000000000e+02 5.686789668426009674e-05 5.965832889392464137e-06
8.860000000000000000e+02 6.462953025032698476e-05 6.621788332543234723e-06
8.870000000000000000e+02 6.945909706947836428e-05 6.897231063040685883e-06
8.880000000000000000e+02 5.759157987232242561e-05 5.848015174269251387e-06
8.890000000000000000e+02 5.655033290130954509e-05 5.899374795831865924e-06
8.900000000000000000e+02 5.922929291587982284e-05 6.014729670252351061e-06
8.910000000000000000e+02 5.691279845753914726e-05 5.762188477069604182e-06
8.920000000000000000e+02 5.812183744775026680e-05 5.880836432829079771e-06
8.930000000000000000e+02 5.290695919241836855e-05 5.464995163260591073e-06
8.940000000000000000e+02 5.784919741764321508e-05 5.817455767956471244e-06
8.950000000000000000e+02 5.406203716554668027e-05 5.458652257644151471e-06
8.960000000000000000e+02 5.103796762838401404e-05 5.080656276683957623e-06
8.970000000000000000e+02 5.748010007076092789e-05 6.023566757913797593e-06
8.980000000000000000e+02 5.077262179046247611e-05 5.487333502171285037e-06
8.990000000000000000e+02 5.855924833517709479e-05 5.953226692393754988e-06
9.000000000000000000e+02 5.125578976416009886e-05 5.109660789932538732e-06
9.010000000000000000e+02 5.250715908750700650e-05 5.340866728422422513e-06
9.020000000000000000e+02 5.091072968495307044e-05 5.260144776293131472e-06
9.030000000000000000e+02 5.533069519385464539e-05 5.529888078390588429e-06
9.040000000000000000e+02 4.939210685417247350e-05 4.898719753104034464e-06
9.050000000000000000e+02 4.837577059008710511e-05 5.114899021695739824e-06
9.060000000000000000e+02 4.957486573408482008e-05 4.874038848964500050e-06
9.070000000000000000e+02 5.215605517889483281e-05 5.219883442627940740e-06
9.080000000000000000e+02 4.723775308611105844e-05 4.808822366286891379e-06
9.090000000000000000e+02 4.962403272705387321e-05 4.970326338219285093e-06
9.100000000000000000e+02 5.226852948049291264e-05 5.243670602130173886e-06
9.110000000000000000e+02 4.739504093179792510e-05 4.974304127089365578e-06
9.120000000000000000e+02 4.363064511193488738e-05 4.629304360501443103e-06
9.130000000000000000e+02 4.242696694494402590e-05 4.453217676122999503e-06
9.140000000000000000e+02 4.472234168108988489e-05 4.526587857613269951e-06
9.150000000000000000e+02 4.758310753185742993e-05 4.898124556743014216e-06
9.160000000000000000e+02 4.386699574053803415e-05 4.449227793828701485e-06
9.170000000000000000e+02 4.677961877747770285e-05 4.921288723321144565e-06
9.180000000000000000e+02 4.848964646873162417e-05 4.912652157332306672e-06
9.190000000000000000e+02 4.444805559763850475e-05 4.484545255286184856e-06
9.200000000000000000e+02 4.325421490256848114e-05 4.426935743594010313e-06
9.210000000000000000e+02 4.343098862587354452e-05 4.460144431650853129e-06
9.220000000000000000e+02 4.308014433591734414e-05 4.330269828943166205e-06
9.230000000000000000e+02 4.486330130393754323e-05 4.676181691814050313e-06
9.240000000000000000e+02 4.197019751803682453e-05 4.375138399032701298e-06
9.250000000000000000e+02 4.113136277638469382e-05 4.179477684365773718e-06
9.260000000000000000e+02 4.110696690036646313e-05 4.156251955551099767e-06
9.270000000000000000e+02 4.204321255282527254e-05 4.176966060584153845e-06
9.280000000000000000e+02 3.942298564683207940e-05 4.001930277604589454e-06
9.290000000000000000e+02 4.221257863968239495e-05 4.240447241795451858e-06
9.300000000000000000e+02 4.044397724308196730e-05 4.187097773578863561e-06
9.310000000000000000e+02 3.565940222723656277e-05 3.798575336874167052e-06
9.320000000000000000e+02 4.096395939312146608e-05 4.232919449230903181e-06
9.330000000000000000e+02 3.761602179035002872e-05 3.950108595935415367e-06
9.340000000000000000e+02 3.844218875106081751e-05 3.853656250169811850e-06
9.350000000000000000e+02 3.485855531740195004e-05 3.631794594239118440e-06
9.360000000000000000e+02 3.564242678744018202e-05 3.653538465254751857e-06
9.370000000000000000e+02 3.346047097276558333e-05 3.492668074877365675e-06
9.380000000000000000e+02 3.555662850422659852e-05 3.605994679996229481e-06
9.390000000000000000e+02 3.593216976768138609e-05 3.635380095442482242e-06
9.400000000000000000e+02 3.639460161144147493e-05 3.677822157408460016e-06
9.410000000000000000e+02 3.831456119397652908e-05 3.835105858423066485e-06
9.420000000000000000e+02 3.867624827120683638e-05 3.873401701146627516e-06
9.430000000000000000e+02 3.446642112895671739e-05 3.560098763966069745e-06
9.440000000000000000e+02 3.664953036631920922e-05 3.786685325305581658e-06
9.450000000000000000e+02 3.280658592507349191e-05 3.574799973114909194e-06
9.460000000000000000e+02 3.344383202070254986e-05 3.491691624038726838e-06
9.470000000000000000e+02 3.254598563607299027e-05 3.448730823089546007e-06
9.480000000000000000e+02 3.150762790558777606e-05 3.316323665644363049e-06
9.490000000000000000e+02 3.294135895687538146e-05 3.355273311122343051e-06
9.500000000000000000e+02 3.445927034034859400e-05 3.518813970765543027e-06
9.510000000000000000e+02 3.354235860584768575e-05 3.433810111598801042e-06
9.520000000000000000e+02 3.265364739084573907e-05 3.358377215032199894e-06
9.530000000000000000e+02 3.104128040118626165e-05 3.224104764028268131e-06
9.540000000000000000e+02 3.389195733900302520e-05 3.549635896942997177e-06
9.550000000000000000e+02 3.369984890628565657e-05 3.414140201026532552e-06
9.560000000000000000e+02 3.481780732642108324e-05 3.526072887094703801e-06
9.570000000000000000e+02 3.225283851188919762e-05 3.395234800708782920e-06
9.580000000000000000e+02 3.386478211660261532e-05 3.384241988273116867e-06
9.590000000000000000e+02 3.078363045662622910e-05 3.171442794885961998e-06
9.600000000000000000e+02 3.158357518866186951e-05 3.223140054043030470e-06
9.610000000000000000e+02 2.809198895910773074e-05 2.870586442653767387e-06
9.620000000000000000e+02 3.232707619687205143e-05 3.230388688077808515e-06
9.630000000000000000e+02 3.035277413296256054e-05 3.174695301353433888e-06
9.640000000000000000e+02 2.914232522153301281e-05 3.019145018100091408e-06
9.650000000000000000e+02 3.101697659590225314e-05 3.081018149525361914e-06
9.660000000000000000e+02 2.771795079382353128e-05 2.789603513051452040e-06
9.670000000000000000e+02 2.996864776374942027e-05 3.081452428074587889e-06
9.680000000000000000e+02 3.054886894375408163e-05 3.141586649095651913e-06
9.690000000000000000e+02 3.007421898726382909e-05 3.066723571671368331e-06
9.700000000000000000e+02 2.934876252801162355e-05 2.957939611058864020e-06
9.710000000000000000e+02 2.918174162365596726e-05 2.924333876689602305e-06
9.720000000000000000e+02 2.757417289970573286e-05 2.881930951709378692e-06
9.730000000000000000e+02 2.959085276458322798e-05 3.033255019907829400e-06
9.740000000000000000e+02 2.895741338363689581e-05 2.931546763382633713e-06
9.750000000000000000e+02 2.925404250204440655e-05 2.962683302592377803e-06
9.760000000000000000e+02 2.956152993997450217e-05 3.075284154076892301e-06
9.770000000000000000e+02 2.683900075646734938e-05 2.790489515183978927e-06
9.780000000000000000e+02 3.134943810498589067e-05 3.273512311077879128e-06
9.790000000000000000e+02 2.730985014312653584e-05 2.868537622665854756e-06
9.800000000000000000e+02 3.017096607036350123e-05 3.061671193083402099e-06
9.810000000000000000e+02 2.900509527937261217e-05 2.959526480124205227e-06
9.820000000000000000e+02 2.936329045119051033e-05 2.909443735056567806e-06
9.830000000000000000e+02 2.834143437331789177e-05 2.987982880213045479e-06
9.840000000000000000e+02 2.813921763002812031e-05 2.871030937608757508e-06
9.850000000000000000e+02 2.953437568388327290e-05 3.008697721881027112e-06
9.860000000000000000e+02 2.569020639003093682e-05 2.660205102102539310e-06
9.870000000000000000e+02 2.984977399788163390e-05 2.957564498456279741e-06
9.880000000000000000e+02 2.995236680958050294e-05 3.041520992587570595e-06
9.890000000000000000e+02 2.857556394332787440e-05 2.918957709697733366e-06
9.900000000000000000e+02 2.957570782893851211e-05 3.039369098885485273e-06
